2022-10-16 16:35:00,679 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:35:00,679 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:35:00,680 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:35:00,680 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:35:00,724 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/model-best.h5
2022-10-16 16:35:00,724 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:00,724 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/wandb-summary.json
2022-10-16 16:35:01,530 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-16 16:35:01,531 DEBUG   SenderThread:67499 [sender.py:send_request():317] send_request: log_artifact
2022-10-16 16:35:01,724 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:02,192 INFO    Thread-192:67499 [upload_job.py:push():98] Skipped uploading /Users/srivatsan/.cache/wandb/artifacts/obj/md5/74/a78821f8ad43334b9a18d11fc4c915
2022-10-16 16:35:02,435 INFO    Thread-195:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/9e/4434026213dfc8172241ffa4617c73
2022-10-16 16:35:02,610 INFO    Thread-193:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/28/383fb3d064f9dbcc79d1da12fdcf63
